242;MEILLONNAS;1370;46.244997627;5.33594738489;Ain;POINT(46.244997627 5.33594738489)
243;MERIGNAT;1450;46.0648564341;5.44210660051;Ain;POINT(46.0648564341 5.44210660051)
244;MESSIMY SUR SAONE;1480;46.0472670758;4.75935643933;Ain;POINT(46.0472670758 4.75935643933)
245;MEXIMIEUX;1800;45.9060530318;5.20404833653;Ain;POINT(45.9060530318 5.20404833653)
246;BOHAS MEYRIAT RIGNAT;1250;46.1427060662;5.3780109646;Ain;POINT(46.1427060662 5.3780109646)
247;BOHAS MEYRIAT RIGNAT;1250;46.1427060662;5.3780109646;Ain;POINT(46.1427060662 5.3780109646)
248;BOHAS MEYRIAT RIGNAT;1250;46.1427060662;5.3780109646;Ain;POINT(46.1427060662 5.3780109646)
249;MEZERIAT;1660;46.2423102101;5.04725416984;Ain;POINT(46.2423102101 5.04725416984)
250;MIJOUX;1170;46.3622451724;6.00902631941;Ain;POINT(46.3622451724 6.00902631941)
251;MIJOUX;1410;46.3622451724;6.00902631941;Ain;POINT(46.3622451724 6.00902631941)
252;MIONNAY;1390;45.8955939299;4.92416967439;Ain;POINT(45.8955939299 4.92416967439)
253;MIRIBEL;1700;45.8442099203;4.94106746787;Ain;POINT(45.8442099203 4.94106746787)
254;MIRIBEL;1700;45.8442099203;4.94106746787;Ain;POINT(45.8442099203 4.94106746787)
255;MIRIBEL;1700;45.8442099203;4.94106746787;Ain;POINT(45.8442099203 4.94106746787)
256;MISERIEUX;1600;45.9762325343;4.81028471711;Ain;POINT(45.9762325343 4.81028471711)
257;MOGNENEINS;1140;46.1446696076;4.820110702;Ain;POINT(46.1446696076 4.820110702)
258;MONTAGNAT;1250;46.1686969123;5.27962107938;Ain;POINT(46.1686969123 5.27962107938)
259;MONTAGNIEU;1470;45.799449019;5.46428608859;Ain;POINT(45.799449019 5.46428608859)
260;MONTANGES;1200;46.17325293;5.79006091307;Ain;POINT(46.17325293 5.79006091307)
261;MONTCEAUX;1090;46.0962893261;4.80453564172;Ain;POINT(46.0962893261 4.80453564172)
262;MONTCET;1310;46.219333227;5.11149132074;Ain;POINT(46.219333227 5.11149132074)
263;LE MONTELLIER;1800;45.9287482486;5.07092815964;Ain;POINT(45.9287482486 5.07092815964)
264;MONTHIEUX;1390;45.9622791838;4.94555984534;Ain;POINT(45.9622791838 4.94555984534)
265;MONTLUEL;1120;45.8909006209;5.01987566185;Ain;POINT(45.8909006209 5.01987566185)
266;MONTLUEL;1120;45.8909006209;5.01987566185;Ain;POINT(45.8909006209 5.01987566185)
267;MONTLUEL;1120;45.8909006209;5.01987566185;Ain;POINT(45.8909006209 5.01987566185)
268;MONTMERLE SUR SAONE;1090;46.0849573236;4.7608579486;Ain;POINT(46.0849573236 4.7608579486)
269;MONTRACOL;1310;46.1867200301;5.11706011755;Ain;POINT(46.1867200301 5.11706011755)
270;MONTREAL LA CLUSE;1460;46.1795688194;5.59510550127;Ain;POINT(46.1795688194 5.59510550127)
271;MONTREVEL EN BRESSE;1340;46.3252811442;5.11295966315;Ain;POINT(46.3252811442 5.11295966315)
272;NURIEUX VOLOGNAT;1460;46.1830720992;5.51435812316;Ain;POINT(46.1830720992 5.51435812316)
273;NURIEUX VOLOGNAT;1460;46.1830720992;5.51435812316;Ain;POINT(46.1830720992 5.51435812316)
